,STATE,ENERGY_SOURCE,YEAR,GENERATION,TOTAL_GEN,PERCENT_GEN
431,AR,Hydro,1997,3515704.0,42794081.0,0.08215397825694633
432,AR,Hydro,1998,3116743.0,43202008.0,0.07214347536808938
433,AR,Hydro,1999,2694334.0,44132028.0,0.06105166977597313
434,AR,Hydro,2000,2370483.0,41486607.0,0.057138512195032
435,AR,Hydro,2001,2548250.0,44728163.0,0.05697193510942982
436,AR,Hydro,2002,3435829.0,44120689.0,0.0778734212423564
437,AR,Hydro,2003,2654618.0,46666905.0,0.056884380911911774
438,AR,Hydro,2004,3643439.0,48259426.0,0.0754969402246931
439,AR,Hydro,2005,3082516.0,44542277.0,0.06920427530007053
440,AR,Hydro,2006,1550558.0,49034858.0,0.031621545635963706
441,AR,Hydro,2007,3236203.0,51834059.0,0.062433910491169524
442,AR,Hydro,2008,4660297.0,51820076.0,0.08993226872148934
443,AR,Hydro,2009,4192706.0,54209310.0,0.07734291397547764
444,AR,Hydro,2010,3658962.0,57839898.0,0.06326017379906168
445,AR,Hydro,2011,2957845.0,57919540.0,0.0510681714668314
446,AR,Hydro,2012,2198472.0,61556886.0,0.03571447717482005
447,AR,Hydro,2013,2654740.44,56917286.44,0.04664207670544035
448,AR,Hydro,2014,2639776.0,58714778.3,0.04495931137663855
449,AR,Hydro,2015,3569195.0,52482867.0,0.06800686021973609
450,AR,Hydro,2016,3569986.0,57550353.0,0.06203239100896566
451,AR,Hydro,2017,2943309.0,57870505.0,0.05086026119868835
452,AR,Hydro,2018,3008775.0,64988488.0,0.04629704571677372
453,AR,Hydro,2019,4134698.0,61603116.0,0.06711832563794339
454,AR,Natural Gas,1990,2838913.0,37053436.0,0.07661672725843832
455,AR,Natural Gas,1991,2504070.0,38365135.0,0.06526941714137068
456,AR,Natural Gas,1992,2584356.0,37369959.0,0.06915597632847283
457,AR,Natural Gas,1993,1928399.0,38050606.0,0.050679849882022905
458,AR,Natural Gas,1994,2284992.0,39548511.0,0.0577769413366789
459,AR,Natural Gas,1995,3091957.0,39526825.0,0.07822426921464094
460,AR,Natural Gas,1996,3086760.0,43677832.0,0.0706710900852405
461,AR,Natural Gas,1997,2242628.0,42794081.0,0.05240509779845488
462,AR,Natural Gas,1998,3704159.0,43202008.0,0.0857404359538103
463,AR,Natural Gas,1999,3764590.0,44132028.0,0.08530290065074735
464,AR,Natural Gas,2000,3183788.0,41486607.0,0.07674254971007873
465,AR,Natural Gas,2001,1874675.0,44728163.0,0.041912631198379416
466,AR,Natural Gas,2002,2959306.0,44120689.0,0.06707297794012237
467,AR,Natural Gas,2003,5626402.0,46666905.0,0.12056514139945643
468,AR,Natural Gas,2004,3416448.0,48259426.0,0.07079338241611079
469,AR,Natural Gas,2005,4645868.0,44542277.0,0.10430243608785424
470,AR,Natural Gas,2006,7998901.0,49034858.0,0.16312683112083246
471,AR,Natural Gas,2007,7330325.0,51834059.0,0.1414190812261104
472,AR,Natural Gas,2008,6857965.0,51820076.0,0.13234185530719794
473,AR,Natural Gas,2009,9644607.0,54209310.0,0.1779142180559022
474,AR,Natural Gas,2010,11037434.0,57839898.0,0.19082734205374982
475,AR,Natural Gas,2011,11305349.09,57919540.0,0.19519058835757327
476,AR,Natural Gas,2012,15405674.0,61556886.0,0.2502672731041008
477,AR,Natural Gas,2013,10382529.31,56917286.44,0.18241434122030503
478,AR,Natural Gas,2014,8273374.95,58714778.3,0.14090788025678366
479,AR,Natural Gas,2015,13238929.0,52482867.0,0.2522523969584207
480,AR,Natural Gas,2016,16640560.0,57550353.0,0.2891478354615827
481,AR,Natural Gas,2017,15831845.0,57870505.0,0.2735736451582719
482,AR,Natural Gas,2018,18983122.0,64988488.0,0.29209976388433595
483,AR,Natural Gas,2019,20260845.0,61603116.0,0.3288931845590408
484,AR,Nuclear,1990,11282053.0,37053436.0,0.30448061550890987
485,AR,Nuclear,1991,12661793.0,38365135.0,0.33003384453097845
486,AR,Nuclear,1992,11325661.0,37369959.0,0.3030685958205092
487,AR,Nuclear,1993,13521676.0,38050606.0,0.3553603325003549
488,AR,Nuclear,1994,13923701.0,39548511.0,0.35206637741683877
489,AR,Nuclear,1995,11657549.0,39526825.0,0.29492753339029887
490,AR,Nuclear,1996,13356671.0,43677832.0,0.3057997704647978
491,AR,Nuclear,1997,14208157.0,42794081.0,0.3320122004723036
492,AR,Nuclear,1998,13097252.0,43202008.0,0.3031630381624854
493,AR,Nuclear,1999,12919550.0,44132028.0,0.29274770694879465
494,AR,Nuclear,2000,11651772.0,41486607.0,0.280856229095814
495,AR,Nuclear,2001,14780789.0,44728163.0,0.33045821711926776
496,AR,Nuclear,2002,14558884.0,44120689.0,0.3299786184209408
497,AR,Nuclear,2003,14689416.0,46666905.0,0.31477159241651015
498,AR,Nuclear,2004,15449851.0,48259426.0,0.32014162373170374
499,AR,Nuclear,2005,13689571.0,44542277.0,0.30733882329365425
500,AR,Nuclear,2006,15232577.0,49034858.0,0.31064792723576357
501,AR,Nuclear,2007,15486102.0,51834059.0,0.2987630584747376
502,AR,Nuclear,2008,14168091.0,51820076.0,0.27340930569071337
503,AR,Nuclear,2009,15169966.0,54209310.0,0.27984060302556885
504,AR,Nuclear,2010,15022678.0,57839898.0,0.2597286392171715
505,AR,Nuclear,2011,14194445.0,57919540.0,0.24507178406458338
506,AR,Nuclear,2012,15493131.0,61556886.0,0.251688023984839
507,AR,Nuclear,2013,11945257.0,56917286.44,0.20987045846945335
508,AR,Nuclear,2014,14478259.0,58714778.3,0.246586284053124
509,AR,Nuclear,2015,13837794.0,52482867.0,0.2636630731320376
510,AR,Nuclear,2016,13421022.0,57550353.0,0.23320485975125121
511,AR,Nuclear,2017,12691079.0,57870505.0,0.21930133493737441
512,AR,Nuclear,2018,12720818.0,64988488.0,0.19573955928933137
513,AR,Nuclear,2019,13574947.0,61603116.0,0.22036136938267864
514,AR,Oil,1990,73856.0,37053436.0,0.0019932294538082783
515,AR,Oil,1991,64278.0,38365135.0,0.001675427442129423
516,AR,Oil,1992,49640.0,37369959.0,0.0013283396965996137
517,AR,Oil,1993,65624.0,38050606.0,0.0017246505876936625
518,AR,Oil,1994,96439.0,39548511.0,0.002438498885583834
519,AR,Oil,1995,53208.0,39526825.0,0.0013461238032652508
520,AR,Oil,1996,98250.0,43677832.0,0.0022494248340897507
521,AR,Oil,1997,66622.0,42794081.0,0.0015568040823215716
522,AR,Oil,1998,143834.0,43202008.0,0.0033293359882716565
523,AR,Oil,1999,141475.0,44132028.0,0.0032057217039742655
524,AR,Oil,2000,206991.0,41486607.0,0.004989345115641778
525,AR,Oil,2001,846105.0,44728163.0,0.0189166051822875
526,AR,Oil,2002,136134.0,44120689.0,0.0030854912533210895
527,AR,Oil,2003,263982.0,46666905.0,0.00565672825313785
528,AR,Oil,2004,476133.0,48259426.0,0.009866114031277537
529,AR,Oil,2005,162961.0,44542277.0,0.003658569138708378
530,AR,Oil,2006,135291.0,49034858.0,0.0027590780419920863
531,AR,Oil,2007,76212.0,51834059.0,0.0014703073899730676
532,AR,Oil,2008,57158.0,51820076.0,0.00110300880299751
533,AR,Oil,2009,80962.0,54209310.0,0.0014935072960714682
534,AR,Oil,2010,42019.0,57839898.0,0.0007264708523517798
535,AR,Oil,2011,53414.16,57919540.0,0.0009222131253114234
536,AR,Oil,2012,31124.0,61556886.0,0.0005056136205460425
537,AR,Oil,2013,40473.6,56917286.44,0.0007110950386341011
538,AR,Oil,2014,26114.68,58714778.3,0.0004447718403460275
539,AR,Oil,2015,52119.0,52482867.0,0.000993066937444557
540,AR,Oil,2016,39007.0,57550353.0,0.0006777890658637663
541,AR,Oil,2017,47007.0,57870505.0,0.0008122790703139709
542,AR,Oil,2018,32444.0,64988488.0,0.0004992268784588434
543,AR,Oil,2019,44293.0,61603116.0,0.0007190058373021261
544,AR,Other,1990,42972.0,37053436.0,0.001159730503805369
545,AR,Other,1991,14103.0,38365135.0,0.00036759938418045446
546,AR,Other,1992,2692.0,37369959.0,7.203647186233199e-05
547,AR,Other,1993,0.0,38050606.0,0.0
548,AR,Other,1994,0.0,39548511.0,0.0
549,AR,Other,1995,0.0,39526825.0,0.0
550,AR,Other,1996,0.0,43677832.0,0.0
551,AR,Other,1997,0.0,42794081.0,0.0
552,AR,Other,1998,0.0,43202008.0,0.0
553,AR,Other,1999,0.0,44132028.0,0.0
554,AR,Other,2000,0.0,41486607.0,0.0
555,AR,Other,2002,43886.0,44120689.0,0.0009946807494325394
556,AR,Other,2003,10085.0,46666905.0,0.00021610603917272852
557,AR,Other,2004,24745.0,48259426.0,0.0005127495714515958
558,AR,Other,2005,20702.0,44542277.0,0.00046477192892496267
559,AR,Other,2006,22126.0,49034858.0,0.000451230020896563
560,AR,Other,2007,63042.0,51834059.0,0.0012162273458075125
561,AR,Other,2008,83308.0,51820076.0,0.0016076394793400148
562,AR,Other,2009,134736.0,54209310.0,0.0024854771256081288
563,AR,Other,2010,37802.0,57839898.0,0.0006535627016493009
564,AR,Other,2011,91463.0,57919540.0,0.0015791389227193448
565,AR,Other,2012,96237.0,61556886.0,0.0015633831769852685
566,AR,Other,2013,91539.0,56917286.44,0.0016082811694913964
567,AR,Other,2014,133617.0,58714778.3,0.0022756962364277548
568,AR,Other,2015,101349.0,52482867.0,0.0019310873394168806
569,AR,Other,2016,103460.0,57550353.0,0.001797730067789506
570,AR,Other,2017,86389.0,57870505.0,0.0014927984471536926
571,AR,Other,2018,89320.0,64988488.0,0.0013743972624813182
572,AR,Other,2019,116152.0,61603116.0,0.0018854890392232756
573,AR,Solar,2015,927.0,52482867.0,1.7662907020685435e-05
574,AR,Solar,2016,26142.0,57550353.0,0.00045424569333223726
575,AR,Solar,2017,30812.0,57870505.0,0.0005324301213545657
576,AR,Solar,2018,203413.0,64988488.0,0.003129985113671209
577,AR,Solar,2019,201487.0,61603116.0,0.0032707274093083214
578,AR,Total,1990,37053436.0,37053436.0,1.0
579,AR,Total,1991,38365135.0,38365135.0,1.0
580,AR,Total,1992,37369959.0,37369959.0,1.0
581,AR,Total,1993,38050606.0,38050606.0,1.0
582,AR,Total,1994,39548511.0,39548511.0,1.0
583,AR,Total,1995,39526825.0,39526825.0,1.0
584,AR,Total,1996,43677832.0,43677832.0,1.0
585,AR,Total,1997,42794081.0,42794081.0,1.0
586,AR,Total,1998,43202008.0,43202008.0,1.0
587,AR,Total,1999,44132028.0,44132028.0,1.0
588,AR,Total,2000,41486607.0,41486607.0,1.0
589,AR,Total,2001,44728163.0,44728163.0,1.0
590,AR,Total,2002,44120689.0,44120689.0,1.0
591,AR,Total,2003,46666905.0,46666905.0,1.0
592,AR,Total,2004,48259426.0,48259426.0,1.0
593,AR,Total,2005,44542277.0,44542277.0,1.0
594,AR,Total,2006,49034858.0,49034858.0,1.0
595,AR,Total,2007,51834059.0,51834059.0,1.0
596,AR,Total,2008,51820076.0,51820076.0,1.0
597,AR,Total,2009,54209310.0,54209310.0,1.0
598,AR,Total,2010,57839898.0,57839898.0,1.0
599,AR,Total,2011,57919540.0,57919540.0,1.0
600,AR,Total,2012,61556886.0,61556886.0,1.0
601,AR,Total,2013,56917286.44,56917286.44,1.0
602,AR,Total,2014,58714778.3,58714778.3,1.0
603,AR,Total,2015,52482867.0,52482867.0,1.0
604,AR,Total,2016,57550353.0,57550353.0,1.0
605,AR,Total,2017,57870505.0,57870505.0,1.0
606,AR,Total,2018,64988488.0,64988488.0,1.0
607,AR,Total,2019,61603116.0,61603116.0,1.0
608,AZ,Coal,1990,31636037.0,62288980.0,0.5078913958777299
609,AZ,Coal,1991,32306088.0,66767347.0,0.4838605913156921
610,AZ,Coal,1992,34602347.0,70108979.0,0.49355086172343204
611,AZ,Coal,1993,37020817.0,68025039.0,0.5442233851567508
612,AZ,Coal,1994,38072165.0,71203728.0,0.5346934222320494
613,AZ,Coal,1995,31710476.0,68966538.0,0.4597950965727756
614,AZ,Coal,1996,30780575.0,70877043.0,0.43428130882943294
615,AZ,Coal,1997,34219281.0,78060498.0,0.438368725241799
616,AZ,Coal,1998,36225373.0,81299241.0,0.44558070351480894
617,AZ,Coal,1999,37994159.0,83095924.0,0.457232523222198
618,AZ,Coal,2000,40662627.0,88149792.0,0.46129010718482466
619,AZ,Coal,2001,39731623.0,89097739.0,0.44593301071310015
620,AZ,Coal,2002,37957468.0,92664349.0,0.40962320902939703
621,AZ,Coal,2003,37739559.0,92199394.0,0.4093254560870541
622,AZ,Coal,2004,39419177.0,102242600.0,0.38554552603317993
623,AZ,Coal,2005,39750729.0,99305430.0,0.40028756735658866
624,AZ,Coal,2006,40056468.0,101972498.0,0.39281638466873686
625,AZ,Coal,2007,40911234.0,111034938.0,0.3684537023832985
626,AZ,Coal,2008,43505012.0,118669604.0,0.3666061951297992
627,AZ,Coal,2009,39464060.0,111353464.0,0.3544035235401388
628,AZ,Coal,2010,43347748.0,111186530.0,0.3898651032638576
629,AZ,Coal,2011,43411764.87,107678069.03999999,0.40316254978414867
630,AZ,Coal,2012,39930486.0,110507255.0,0.36133814019722055
631,AZ,Coal,2013,43492375.81,112976591.36,0.38496802998252544
632,AZ,Coal,2014,42665010.57,112039582.41,0.38080301311612147
633,AZ,Coal,2015,36167169.0,112963429.0,0.3201670604386487
634,AZ,Coal,2016,30403392.0,108587051.0,0.27999095398584867
635,AZ,Coal,2017,31396138.0,105672259.0,0.2971086101225488
636,AZ,Coal,2018,30744623.0,111730117.0,0.275168627989533
637,AZ,Coal,2019,23217974.0,113340044.0,0.20485234680162998
638,AZ,Hydro,1990,7417576.0,62288980.0,0.11908327925742242
639,AZ,Hydro,1991,6735540.0,66767347.0,0.10088074938787069
640,AZ,Hydro,1992,6620757.0,70108979.0,0.09443522205622193
641,AZ,Hydro,1993,6697088.0,68025039.0,0.09845033679436774
642,AZ,Hydro,1994,7365425.0,71203728.0,0.10344156418326861
643,AZ,Hydro,1995,8288419.0,68966538.0,0.12018029671142838
644,AZ,Hydro,1996,9214356.0,70877043.0,0.13000480282451965
645,AZ,Hydro,1997,12049393.0,78060498.0,0.15435967369821288
646,AZ,Hydro,1998,10970189.0,81299241.0,0.1349359337807348
647,AZ,Hydro,1999,9758817.0,83095924.0,0.1174403813116032
648,AZ,Hydro,2000,8354216.0,88149792.0,0.09477295193163927
649,AZ,Hydro,2001,7623565.0,89097739.0,0.08556406801748359
650,AZ,Hydro,2002,7427180.0,92664349.0,0.08015142911110291
651,AZ,Hydro,2003,7074984.0,92199394.0,0.07673568873999324
652,AZ,Hydro,2004,6973147.0,102242600.0,0.06820197256329553
653,AZ,Hydro,2005,6410064.0,99305430.0,0.064548977835351
654,AZ,Hydro,2006,6792904.0,101972498.0,0.06661505928784837
655,AZ,Hydro,2007,6597671.0,111034938.0,0.05941977470190509
656,AZ,Hydro,2008,7285902.0,118669604.0,0.061396530825197665
657,AZ,Hydro,2009,6427345.0,111353464.0,0.057720207069624704
658,AZ,Hydro,2010,6622160.0,111186530.0,0.05955901312865866
659,AZ,Hydro,2011,9174092.0,107678069.03999999,0.08519926185333088
660,AZ,Hydro,2012,6716934.0,110507255.0,0.060782742273346665
661,AZ,Hydro,2013,5914658.0,112976591.36,0.052352951428255946
662,AZ,Hydro,2014,6118261.0,112039582.41,0.0546080310939638
663,AZ,Hydro,2015,6535722.0,112963429.0,0.05785697245433299
664,AZ,Hydro,2016,7167763.0,108587051.0,0.06600937159625046
665,AZ,Hydro,2017,6831891.0,105672259.0,0.06465169822857672
666,AZ,Hydro,2018,6982242.0,111730117.0,0.0624920315799902
667,AZ,Hydro,2019,6204439.0,113340044.0,0.05474180864090718
668,AZ,Natural Gas,1990,2271504.0,62288980.0,0.03646718889922423
669,AZ,Natural Gas,1991,2178096.0,66767347.0,0.03262217382997111
670,AZ,Natural Gas,1992,2913866.0,70108979.0,0.04156195171520042
671,AZ,Natural Gas,1993,1872396.0,68025039.0,0.02752509998560971
672,AZ,Natural Gas,1994,2162370.0,71203728.0,0.030368775073125385
673,AZ,Natural Gas,1995,1729497.0,68966538.0,0.025077335330359777
674,AZ,Natural Gas,1996,1712031.0,70877043.0,0.024154943935795967
675,AZ,Natural Gas,1997,2064599.0,78060498.0,0.026448703927048994
676,AZ,Natural Gas,1998,3472416.0,81299241.0,0.04271154265757537
677,AZ,Natural Gas,1999,4557054.0,83095924.0,0.0548408848549539
678,AZ,Natural Gas,2000,8274026.0,88149792.0,0.09386325040903103
679,AZ,Natural Gas,2001,12396304.0,89097739.0,0.13913152162031855
680,AZ,Natural Gas,2002,16104988.0,92664349.0,0.17379918138743952
681,AZ,Natural Gas,2003,17093480.0,92199394.0,0.1853968801573685
682,AZ,Natural Gas,2004,26335884.0,102242600.0,0.25758229935467214
683,AZ,Natural Gas,2005,27118370.0,99305430.0,0.27308043477582244
684,AZ,Natural Gas,2006,30841279.0,101972498.0,0.3024470284134846
685,AZ,Natural Gas,2007,36534938.0,111034938.0,0.3290400180166715
686,AZ,Natural Gas,2008,38375619.0,118669604.0,0.32338204313886476
687,AZ,Natural Gas,2009,34369149.0,111353464.0,0.30864912294062086
688,AZ,Natural Gas,2010,29414596.0,111186530.0,0.26455179417866537
689,AZ,Natural Gas,2011,23104497.33,107678069.03999999,0.21457013053806895
690,AZ,Natural Gas,2012,30091264.0,110507255.0,0.27230125298108254
691,AZ,Natural Gas,2013,29354785.090000004,112976591.36,0.2598306847164556
692,AZ,Natural Gas,2014,27047885.36,112039582.41,0.24141365737173492
693,AZ,Natural Gas,2015,33500176.0,112963429.0,0.2965577116112508
694,AZ,Natural Gas,2016,34030238.0,108587051.0,0.31339130850878344
695,AZ,Natural Gas,2017,29434605.0,105672259.0,0.2785461887400363
696,AZ,Natural Gas,2018,36986106.0,111730117.0,0.33103076406874254
697,AZ,Natural Gas,2019,45888262.0,113340044.0,0.40487245619915235
698,AZ,Nuclear,1990,20597689.0,62288980.0,0.33067950382234546
699,AZ,Nuclear,1991,25095776.0,66767347.0,0.3758690007557137
700,AZ,Nuclear,1992,25608706.0,70108979.0,0.36526998916929027
701,AZ,Nuclear,1993,22048880.0,68025039.0,0.32412888436565246
702,AZ,Nuclear,1994,23170894.0,71203728.0,0.3254168658135428
703,AZ,Nuclear,1995,26984507.0,68966538.0,0.3912695603192377
704,AZ,Nuclear,1996,28839587.0,70877043.0,0.40689602414705706
705,AZ,Nuclear,1997,29314200.0,78060498.0,0.37553180867485625
706,AZ,Nuclear,1998,30301045.0,81299241.0,0.37271006010990926
707,AZ,Nuclear,1999,30415572.0,83095924.0,0.36602965026299006
708,AZ,Nuclear,2000,30380571.0,88149792.0,0.34464710932046216
709,AZ,Nuclear,2001,28724076.0,89097739.0,0.3223883829420183
710,AZ,Nuclear,2002,30861911.0,92664349.0,0.3330505348934141
711,AZ,Nuclear,2003,28581053.0,92199394.0,0.30999176632332315
712,AZ,Nuclear,2004,28112609.0,102242600.0,0.2749598406143819
713,AZ,Nuclear,2005,25807446.0,99305430.0,0.2598795050784232
714,AZ,Nuclear,2006,24012231.0,101972498.0,0.2354775206154114
715,AZ,Nuclear,2007,26782391.0,111034938.0,0.24120688030644913
716,AZ,Nuclear,2008,29250496.0,118669604.0,0.24648684257849213
717,AZ,Nuclear,2009,30661851.0,111353464.0,0.27535605897271415
718,AZ,Nuclear,2010,31199935.0,111186530.0,0.280608946065679
719,AZ,Nuclear,2011,31277863.0,107678069.03999999,0.2904757048381038
720,AZ,Nuclear,2012,31933916.0,110507255.0,0.2889757419094339
721,AZ,Nuclear,2013,31431080.0,112976591.36,0.27820878309069214
722,AZ,Nuclear,2014,32320917.0,112039582.41,0.2884776639181335
723,AZ,Nuclear,2015,32525595.0,112963429.0,0.28793030884358156
724,AZ,Nuclear,2016,32377477.0,108587051.0,0.2981706999299576
725,AZ,Nuclear,2017,32340138.0,105672259.0,0.30604189127820197
726,AZ,Nuclear,2018,31097259.0,111730117.0,0.278324768960906
727,AZ,Nuclear,2019,31920368.0,113340044.0,0.2816336298581285
728,AZ,Oil,1990,116407.0,62288980.0,0.0018688217402179326
729,AZ,Oil,1991,88935.0,66767347.0,0.0013320133867233035
730,AZ,Oil,1992,72838.0,70108979.0,0.001038925413533693
731,AZ,Oil,1993,59875.0,68025039.0,0.0008801906015812795
732,AZ,Oil,1994,128437.0,71203728.0,0.0018037960034901544
733,AZ,Oil,1995,63610.0,68966538.0,0.0009223313485737098
734,AZ,Oil,1996,65097.0,70877043.0,0.0009184497157986684
735,AZ,Oil,1997,60927.0,78060498.0,0.0007805100090445234
736,AZ,Oil,1998,61227.0,81299241.0,0.0007531066618444815
737,AZ,Oil,1999,46287.0,83095924.0,0.0005570309321068504
738,AZ,Oil,2000,189396.0,88149792.0,0.002148570015911098
739,AZ,Oil,2001,311787.0,89097739.0,0.0034993817295408585
740,AZ,Oil,2002,51061.0,92664349.0,0.0005510317673520805
741,AZ,Oil,2003,46706.0,92199394.0,0.0005065759976687048
742,AZ,Oil,2004,39414.0,102242600.0,0.0003854948915618343
743,AZ,Oil,2005,41127.0,99305430.0,0.00041414653760625173
744,AZ,Oil,2006,71761.0,101972498.0,0.0007037289603320299
745,AZ,Oil,2007,46137.0,111034938.0,0.00041551786159415877
746,AZ,Oil,2008,48324.0,118669604.0,0.0004072146393949372
747,AZ,Oil,2009,61381.0,111353464.0,0.0005512266776002586
748,AZ,Oil,2010,63439.0,111186530.0,0.0005705637184648176
749,AZ,Oil,2011,51525.07,107678069.03999999,0.00047851034532258923
750,AZ,Oil,2012,40796.0,110507255.0,0.0003691703318483479
751,AZ,Oil,2013,42930.22,112976591.36,0.00037999216902555343
752,AZ,Oil,2014,56834.42,112039582.41,0.0005072709017427335
753,AZ,Oil,2015,48097.0,112963429.0,0.00042577496474544875
754,AZ,Oil,2016,51568.0,108587051.0,0.0004749000873041483
755,AZ,Oil,2017,56703.0,105672259.0,0.0005365930522976707
756,AZ,Oil,2018,49925.0,111730117.0,0.0004468356548843496
757,AZ,Oil,2019,63738.0,113340044.0,0.0005623608192705484
758,AZ,Other,1990,249767.0,62288980.0,0.00400981040306006
759,AZ,Other,1991,362912.0,66767347.0,0.005435471324029094
760,AZ,Other,1992,290465.0,70108979.0,0.004143049922321647
761,AZ,Other,1993,325983.0,68025039.0,0.004792103096037916
762,AZ,Other,1994,304437.0,71203728.0,0.004275576694523635
763,AZ,Other,1995,190029.0,68966538.0,0.0027553797176247995
764,AZ,Other,1996,265397.0,70877043.0,0.00374447054739572
765,AZ,Other,1997,352098.0,78060498.0,0.004510578449038335
766,AZ,Other,1998,268991.0,81299241.0,0.003308653275127132
767,AZ,Other,1999,324035.0,83095924.0,0.003899529416148017
768,AZ,Other,2000,288956.0,88149792.0,0.0032780111381317837
769,AZ,Other,2001,309895.0,89097739.0,0.003478146622777936
770,AZ,Other,2002,261282.0,92664349.0,0.0028196604499967945
771,AZ,Other,2003,1663216.0,92199394.0,0.018039337655516477
772,AZ,Other,2004,1358104.0,102242600.0,0.013283152032518735
773,AZ,Other,2005,164113.0,99305430.0,0.0016526085230183284
774,AZ,Other,2006,184721.0,101972498.0,0.0018114786204413665
775,AZ,Other,2007,153918.0,111034938.0,0.0013862123289518115
776,AZ,Other,2008,189527.0,118669604.0,0.00159709810778504
777,AZ,Other,2009,325987.0,111353464.0,0.0029274976124676285
778,AZ,Other,2010,387982.0,111186530.0,0.0034894694528195096
779,AZ,Other,2011,321462.99,107678069.03999999,0.0029854081974722605
780,AZ,Other,2012,311194.0,110507255.0,0.002816050403206559
781,AZ,Other,2013,199073.61000000002,112976591.36,0.0017620783881295533
782,AZ,Other,2014,244635.21,112039582.41,0.00218347127629213
783,AZ,Other,2015,299698.0,112963429.0,0.002653053316927906
